income,derived_consumption,year_2018,year_2019,year_2020,year_2021,year_2022,WfhCor_1,treatment_1,did_effect
679.37,34.29079064,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1379.73,8.044154418,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
473.12,57.29366603,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2496.18,1035.525011,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1475.99,288.0489478,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1104.55,184.7967866,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1648.74,56.6017652,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
378.66,125.8503401,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971.62,120.9543318,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
302.81,26.03828097,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
361.16,50.87713357,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2110.401231,83.63089399,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
258.94,142.9657404,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1303.07,33.75300446,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1600.78,106.7114094,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
910.48,69.10929334,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1142.38,39.88545009,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
662.18,2629.324437,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1505.05,51.64885747,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
651.6,20.21810877,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
477.812,23.44652345,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
330.57,61.70588235,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
732.93,160.4892744,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
403.12,49.24330617,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1327.34,85.41285928,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
413.8,120.3559288,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1770.2,183.3205898,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
567.93,87.92817106,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
970.342,150.7179362,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
803.74,8.064628456,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1232.27,229.6037203,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1496.17,4.541768045,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1755.93,46.2594372,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
919.98,88.18905624,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
867.14,20.2960305,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
557.58,10.97178683,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
757,35.53299492,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
655.9,26.97949527,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
346.18,4.051650306,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1045.512,104.6167981,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
659.82,25.18076998,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1418.76,98.33677574,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
816.52,5.420560748,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1074.48,102.0693853,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
820.25,5.422374429,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1212.74,54.47325272,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1059.31,28.20008551,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
556.86,12.87863983,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1152.71,164.5903561,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
303.21,40.81300813,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1792.82,465.4342629,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1183.94,71.23062712,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1263.25,389.2696435,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1504.72,312.1108038,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
779.33,1227.83542,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
844.86,2003.741379,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
558.03,2078.124455,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2496.18,100.1044419,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
415.83,58.31304818,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
315.7,2.53625829,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
656.19,12.48701074,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
778.59,50.44445687,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
873.06,16.65926255,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
242.52,24.27425516,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2496.18,63.72620548,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1256.52,868.9631651,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1259.88,80.01003081,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1461.3,146.0368944,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
780.24,55.14582246,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
708.44,62.37239396,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
583.97,25.49350024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2159.41,135.6526368,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
607.84,20.24139845,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
805.33,33.64629412,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1245.89,27.76100086,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1365.5,40.47259387,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1766.14,1534.37033,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1089.8,673.5389134,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1295.38,28.21031965,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
780.712,136.0924536,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
489.28,5.795981453,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1205.482,32.59706552,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
456.52,43.92421206,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
596.81,286.9829445,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
783.78,14.17221174,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
889.03,20.94466732,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
367.202,30.12714362,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1138.71,46.04062408,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1461.11,732.8966954,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1859.92,189.0398592,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
883.81,71.26797386,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
620.12,20.10927791,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1079.32,45.30809505,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
922.52,784.6950518,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
944.14,88.95593446,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1132.45,72.2081627,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2496.18,27.90977709,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
886.78,98.06382216,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
539.5781538,16.52076038,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1135.67,89.14070892,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2298.59,45.3279739,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
892.23,680.3317536,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
396.89,6.907103825,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1550.520154,46.53820793,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1239.94,42.65548652,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1333.07,195.6287905,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1726.96,55.5440785,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1705.65,731.998528,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2496.18,26.41666038,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
615.71,58.8877855,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2496.18,102.346981,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
559.58,16.50597763,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
798.31,17.25405578,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
870.41,169.0681069,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1102.8,211.977739,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
898.35,106.005421,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2496.18,146.1014744,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
682.38,148.7260374,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
753.2032308,66.80776529,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2496.18,45.87962195,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
669.47,60.84082048,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1399.02,115.4641176,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1615.3,13.52024452,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
838.1,165.3339976,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967.5,71.64428751,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1289.4,19.79117228,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
357.04,136.266992,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
857.79,69.67909627,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
596.71,16.05211288,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
708.75,9.129442452,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
836.04,6.700969247,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1314.49,474.6424142,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
320.83,1410.533822,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1553.56,86.04735008,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1245.89,14.69325153,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
714.32,52.08095316,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
688.72,32.56999654,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
882.082,540.0699301,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
498.35,173.7948406,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1115.3,333.4154149,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
730.79,715.8200657,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1129.3,110.2831595,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1365.85,158.9984461,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1151.872,73.34340488,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1686.54,74.78612064,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
757.452,502.4671231,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
952.48,390.071522,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
187.17,606.764809,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
780.23,28.71794872,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1552.78,13.54133162,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
386.41,22.02339986,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
232.24,64.81735787,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1663.02,37.78783133,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
661.2781538,301.1512505,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1587.73,53.14051747,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1004.26,84.77011494,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1723.37,22.19316948,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
986.602,11.16973619,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1449.83,328.0630596,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
612.94,14.19518378,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1491.47,767.4784868,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
611.62,174.0112994,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2496.18,105.4211736,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
566.14,51.34151667,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
899.71,279.2199236,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1154.52,84.71331703,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2208.5,77.19979733,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
668.042,25.19995001,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1250,19.20514588,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1769.45,62.01242994,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1134.06,55.35374868,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1150.95,50.81366965,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
689.0381538,248.0644094,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2496.18,191.1401188,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
967.7,48.86456748,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1332.54,495.0734801,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
607.68,6.143045195,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904.46,48.28415301,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2496.18,73.38088445,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
273.83,79.3323175,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
505.38,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
260.94,11.27858628,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2439.17,74.78954664,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2496.18,268.3385078,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
198.48,104.3007111,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
270.88,268.1858019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
893.09,101.6024447,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
886.23,202.6949869,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
380.57,45.96916856,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1177.936154,26.13811728,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1251.12,54.87837299,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
312.66,470.584304,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
840.61,105.900557,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
440.34,14.55574183,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1456.9,113.699138,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1327.37,201.8285547,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1868.88,189.522384,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1753.69,72.54603683,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2031.85,180.6620209,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1056.11,131.3824868,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2496.18,95.32278752,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2496.18,419.9365079,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1555.51,27.20640151,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
899.08,9.979633401,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
533.88,44.96543433,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1648.4,55.35090078,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1047.78,38.61182519,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1490.01,22.9677186,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
209.63,210.5145414,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
438.83,143.4094903,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
864.27,23.66760168,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
770.31,93.92051825,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
246.3,21.65089947,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2496.18,361.9514402,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1211.64,596.8935762,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
941.21,699.187687,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1356.87,96.91611185,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
682.76,58.07892777,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
688.92,56.68082864,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
788.21,40.60710957,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
979.38,489.8907229,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
593.69,10.09169183,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1646.32,25.81452683,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1489.34,77.0035531,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
414.95,47.49787956,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1468.59,80.52461373,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1165.47,116.7273389,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1368.61,39.84589983,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
737.18,1301.581843,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1741.97,21.63778562,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
670.54,184.6739391,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
963.4,148.5391321,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2344,21.62044589,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
943.72,38.47727988,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
718.8,595.6124314,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
617.05,50.03917618,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1228.86,754.183805,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1313.25,24.96691663,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
657.22,48.65927155,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1099.798154,20.55230669,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1667.5,22.45898146,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
585.92,374.1420591,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
620.722,147.4821899,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
629.9,97.44360902,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1493.6,17.37249732,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
548.81,166.8543601,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1225.5,202.6842971,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1760.66,36.6273353,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2496.18,813.3960859,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2496.18,28.08033629,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2496.18,480.901006,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
886.38,160.1124267,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
358.38,24.53156746,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
511.2612308,26.14681309,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1078.882,3270.392209,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
591.97,112.1175867,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
993.34,78.68131868,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1234.01,135.5287356,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1434.92,13.24478583,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
910.7761538,92.55300405,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
703.5,234.3176926,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2496.18,107.6349866,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2457.16,99.33417671,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1680.38,516.319651,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
329.58,55.05060938,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2496.18,207.7770477,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1156.25,86.65069314,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1099.07,112.5127831,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
726,90.63170048,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
471.28,19.08904811,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
961.61,15.39428871,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2496.18,598.5796896,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1542.01,618.9119171,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1028.79,211.0780716,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1493.85,229.7569028,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
798.352,99.28196056,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
